Timestamp,RelativeTS,LogicData,Width_in_us
2024-03-26 13:31:18.226661+00:00,178197359,0,970626
2024-03-26 13:31:18.226661+00:00,179167985,1,36876
2024-03-26 13:31:18.226661+00:00,179204861,0,6315
2024-03-26 13:31:18.226661+00:00,179211176,1,72212
2024-03-26 13:31:18.226661+00:00,179283388,0,908610
2024-03-26 13:31:18.226661+00:00,180191998,1,14966
2024-03-26 13:31:18.226661+00:00,180206964,0,4360
2024-03-26 13:31:18.226661+00:00,180211324,1,129724
2024-03-26 13:31:18.226661+00:00,180341048,0,6547
2024-03-26 13:31:18.226661+00:00,180347595,1,761
2024-03-26 13:31:18.226661+00:00,180348356,0,748
2024-03-26 13:31:18.226661+00:00,180349104,1,104729
2024-03-26 13:31:18.226661+00:00,180453833,0,757635
2024-03-26 13:31:18.226661+00:00,181211468,1,138236
2024-03-26 13:31:18.226661+00:00,181349704,0,455
2024-03-26 13:31:18.226661+00:00,181350159,1,4599
2024-03-26 13:31:18.226661+00:00,181354758,0,885233
2024-03-26 13:31:18.226661+00:00,182239991,1,108699
2024-03-26 13:31:18.226661+00:00,182348690,0,723
2024-03-26 13:31:18.226661+00:00,182349413,1,32734
2024-03-26 13:31:18.226661+00:00,182382147,0,881795
2024-03-26 13:31:18.226661+00:00,183263942,1,84689
2024-03-26 13:31:18.226661+00:00,183348631,0,665
2024-03-26 13:31:18.226661+00:00,183349296,1,65923
2024-03-26 13:31:18.226661+00:00,183415219,0,872765
2024-03-26 13:31:18.226661+00:00,184287984,1,69638
2024-03-26 13:31:18.226661+00:00,184357622,0,705
2024-03-26 13:31:18.226661+00:00,184358327,1,43531
2024-03-26 13:31:18.226661+00:00,184401858,0,910107
2024-03-26 13:31:18.226661+00:00,185311965,1,33909
2024-03-26 13:31:18.226661+00:00,185345874,0,1780
2024-03-26 13:31:18.226661+00:00,185347654,1,2552
2024-03-26 13:31:18.226661+00:00,185350206,0,62192
2024-03-26 13:31:18.226661+00:00,185412398,1,42659
2024-03-26 13:31:18.226661+00:00,185455057,0,6121
2024-03-26 13:31:18.226661+00:00,185461178,1,132222
2024-03-26 13:31:18.226661+00:00,185593400,0,4213
2024-03-26 13:31:18.226661+00:00,185597613,1,105349
2024-03-26 13:31:18.226661+00:00,185702962,0,735432
2024-03-26 13:31:18.226661+00:00,186438394,1,30684
2024-03-26 13:31:18.226661+00:00,186469078,0,636
2024-03-26 13:31:18.226661+00:00,186469714,1,413
2024-03-26 13:31:18.226661+00:00,186470127,0,68669
2024-03-26 13:31:18.226661+00:00,186538796,1,55489
2024-03-26 13:31:18.226661+00:00,186594285,0,3368
2024-03-26 13:31:18.226661+00:00,186597653,1,17076
2024-03-26 13:31:18.226661+00:00,186614729,0,950033
2024-03-26 13:31:18.226661+00:00,187564762,1,26334
2024-03-26 13:31:18.226661+00:00,187591096,0,6378
2024-03-26 13:31:18.226661+00:00,187597474,1,110279
2024-03-26 13:31:18.226661+00:00,187707753,0,3437
2024-03-26 13:31:18.226661+00:00,187711190,1,598
2024-03-26 13:31:18.226661+00:00,187711788,0,876925
2024-03-26 13:31:18.226661+00:00,188588713,1,12194
2024-03-26 13:31:18.226661+00:00,188600907,0,637
2024-03-26 13:31:18.226661+00:00,188601544,1,108955
2024-03-26 13:31:18.226661+00:00,188710499,0,434
2024-03-26 13:31:18.226661+00:00,188710933,1,564
2024-03-26 13:31:18.226661+00:00,188711497,0,901289
2024-03-26 13:31:18.226661+00:00,189612786,1,106896
2024-03-26 13:31:18.226661+00:00,189719682,0,641
2024-03-26 13:31:18.226661+00:00,189720323,1,562
2024-03-26 13:31:18.226661+00:00,189720885,0,915852
2024-03-26 13:31:18.226661+00:00,190636737,1,68383
2024-03-26 13:31:18.226661+00:00,190705120,0,6070
2024-03-26 13:31:18.226661+00:00,190711190,1,76126
2024-03-26 13:31:18.226661+00:00,190787316,0,873463
2024-03-26 13:31:18.226661+00:00,191660779,1,44128
2024-03-26 13:31:18.226661+00:00,191704907,0,6289
2024-03-26 13:31:18.226661+00:00,191711196,1,10431
2024-03-26 13:31:18.226661+00:00,191721627,0,963102
2024-03-26 13:31:18.226661+00:00,192684729,1,20191
2024-03-26 13:31:18.226661+00:00,192704920,0,6271
2024-03-26 13:31:18.226661+00:00,192711191,1,129724
2024-03-26 13:31:18.226661+00:00,192840915,0,6523
2024-03-26 13:31:18.226661+00:00,192847438,1,80143
2024-03-26 13:31:18.226661+00:00,192927581,0,784888
2024-03-26 13:31:18.226661+00:00,193712469,1,128576
2024-03-26 13:31:18.226661+00:00,193841045,0,6388
2024-03-26 13:31:18.226661+00:00,193847433,1,56132
2024-03-26 13:31:18.226661+00:00,193903565,0,829218
2024-03-26 13:31:18.226661+00:00,194732783,1,113972
2024-03-26 13:31:18.226661+00:00,194846755,0,720
2024-03-26 13:31:18.226661+00:00,194847475,1,55742
2024-03-26 13:31:18.226661+00:00,194903217,0,853548
2024-03-26 13:31:18.226661+00:00,195756765,1,86906
2024-03-26 13:31:18.226661+00:00,195843671,0,3960
2024-03-26 13:31:18.226661+00:00,195847631,1,58042
2024-03-26 13:31:18.226661+00:00,195905673,0,875104
2024-03-26 13:31:18.226661+00:00,196780777,1,31415
2024-03-26 13:31:18.226661+00:00,196812192,0,69171
2024-03-26 13:31:18.226661+00:00,196881363,1,77949
2024-03-26 13:31:18.226661+00:00,196959312,0,2064
2024-03-26 13:31:18.226661+00:00,196961376,1,64800
2024-03-26 13:31:18.226661+00:00,197026176,0,880999
2024-03-26 13:31:18.226661+00:00,197907175,1,54823
2024-03-26 13:31:18.226661+00:00,197961998,0,651
2024-03-26 13:31:18.226661+00:00,197962649,1,799
2024-03-26 13:31:18.226661+00:00,197963448,0,763
2024-03-26 13:31:18.226661+00:00,197964211,1,88738
2024-03-26 13:31:18.226661+00:00,198052949,0,878208
2024-03-26 13:31:18.226661+00:00,198931157,1,32398
2024-03-26 13:31:18.226661+00:00,198963555,0,636
2024-03-26 13:31:18.226661+00:00,198964191,1,506
2024-03-26 13:31:18.226661+00:00,198964698,0,66860
2024-03-26 13:31:18.226661+00:00,199031558,1,59526
2024-03-26 13:31:18.226661+00:00,199091084,0,6362
2024-03-26 13:31:18.226661+00:00,199097446,1,26778
2024-03-26 13:31:18.226661+00:00,199124224,0,933300
2024-03-26 13:31:18.226661+00:00,200057524,1,33466
2024-03-26 13:31:18.226661+00:00,200090990,0,6378
2024-03-26 13:31:18.226661+00:00,200097368,1,112780
2024-03-26 13:31:18.226661+00:00,200210148,0,439
2024-03-26 13:31:18.226661+00:00,200210587,1,739
2024-03-26 13:31:18.226661+00:00,200211326,0,774
2024-03-26 13:31:18.226661+00:00,200212100,1,132545
2024-03-26 13:31:18.226661+00:00,200344645,0,2754
2024-03-26 13:31:18.226661+00:00,200347399,1,5539
2024-03-26 13:31:18.226661+00:00,200352938,0,728628
2024-03-26 13:31:18.226661+00:00,201081566,1,10299
2024-03-26 13:31:18.226661+00:00,201091865,0,5564
2024-03-26 13:31:18.226661+00:00,201097429,1,121164
2024-03-26 13:31:18.226661+00:00,201218593,0,474
2024-03-26 13:31:18.226661+00:00,201219067,1,58481
2024-03-26 13:31:18.226661+00:00,201277548,0,828000
2024-03-26 13:31:18.226661+00:00,202105548,1,53499
2024-03-26 13:31:18.226661+00:00,202159047,0,970482
2024-03-26 13:31:18.226661+00:00,203129529,1,60005
